#interpro;categorie_libelle;categorie_code;genre_libelle;genre_code;denomination_libelle;denomination_code;mention_libelle;mention_code;lieu_libelle;lieu_code;couleur_libelle;couleur_code;cepage_libelle;cepage_code;departements;douane_code;douane_libelle;douane_taxe;douane_date;douane_noeud;cvo_taxe;cvo_date;cvo_noeud;repli_entree;repli_sorti;declassement_entree;declassement_sorti;densite;labels;code_produit;code_produit_noeud;code_analytique;code_comptable_noeud;code_douane;code_douane_noeud;alias_produit;format_libelle;format_libelle_noeud;cepages autorises;hash_produit
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Rouge;rouge;Pineau d'Aunis;PINAU;;3R411 58;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R411 58;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/rouge/cepages/PINAU
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Rouge;rouge;Cabernet sauvignon ;CBS;;3R411 BX;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R411 BX;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/rouge/cepages/CBS
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Rouge;rouge;Gamay noir;GAM;;3R411 CM;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R411 CM;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/rouge/cepages/GAM
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Blanc;blanc;;;;3B411;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B411;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Blanc;blanc;Sauvignon blanc;SAUB;;3B411 AE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B411 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Blanc;blanc;Chardonnay;CHA;;3B411 CA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B411 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Blanc;blanc;Orbois;ORB;;3B411 AY;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B411 AY;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/blanc/cepages/ORB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Rosé;rose;;;;3S411;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S411;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/rose/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Loir et Cher;LEC;Rosé;rose;Pinot noir;PIN;;3S411 AB;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S411 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/LEC/couleurs/rose/cepages/PIN
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rouge;rouge;;;;3R491 ;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R491 ;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rouge;rouge;Merlot;MERL;;3R491 DE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R491 DE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rouge/cepages/MERL
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rouge;rouge;Cabernet franc ;CBF;;3R491 BW;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R491 BW;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rouge/cepages/CBF
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rouge;rouge;Grolleau noir;GRO;;3R491 CT;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R491 CT;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rouge/cepages/GRO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rouge;rouge;Cabernet sauvignon ;CBS;;3R491 BX;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R491 BX;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rouge/cepages/CBS
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Blanc;blanc;;;;3B491;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B491;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Blanc;blanc;Sauvignon gris;SAUG;;3B491 AF;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B491 AF;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/blanc/cepages/SAUG
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Blanc;blanc;Sauvignon blanc;SAUB;;3B491 AE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B491 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Blanc;blanc;Chardonnay;CHA;;3B491 CA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B491 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Blanc;blanc;Chenin;CHE;;3B491 CF;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B491 CF;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/blanc/cepages/CHE
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rosé;rose;;;;3S491;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S491;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rose/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Maine et Loire;MEL;Rosé;rose;Cabernet franc ;CBF;;3S491 BW;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S491 BW;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MEL/couleurs/rose/cepages/CBF
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;;;;3R493;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Pinot noir;PIN;;3R493 AB;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/PIN
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Cabernet franc ;CBF;;3R493 BW;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 BW;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/CBF
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Grolleau noir;GRO;;3R493 CT;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 CT;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/GRO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Cot;COT;;3R493 CZ;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 CZ;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/COT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Abouriou;ABO;;3R493 35;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 35;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/ABO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rouge;rouge;Merlot;MERL;;3R493 DE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R493 DE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rouge/cepages/MERL
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;;;;3B493;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;Pinot gris;PIG;;3B493 AA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493 AA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/PIG
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;Sauvignon gris;SAUG;;3B493 AF;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493 AF;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/SAUG
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;Sauvignon blanc;SAUB;;3B493 AE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;Chardonnay;CHA;;3B493 CA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Blanc;blanc;Folle blanche;FBL;;3B493 CL;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B493 CL;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/blanc/cepages/FBL
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rosé;rose;;;;3S493;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S493;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rose/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rosé;rose;Pinot noir;PIN;;3S493 AB;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S493 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rose/cepages/PIN
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rosé;rose;Cot;COT;;3S493 CZ;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S493 CZ;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rose/cepages/COT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Marches de Bretagne;MBR;Rosé;rose;Abouriou;ABO;;3S493 35;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S493 35;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/MBR/couleurs/rose/cepages/ABO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Rouge;rouge;;;;3R581;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R581;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Rouge;rouge;Pinot noir;PIN;;3R581 AB;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R581 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/rouge/cepages/PIN
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Blanc;blanc;;;;3B581;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B581;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Blanc;blanc;Chardonnay;CHA;;3B581 CA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B581 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Blanc;blanc;Sauvignon blanc;SAUB;;3B581 AE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B581 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Blanc;blanc;Melon;MEL;;3B581 DK;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B581 DK;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/blanc/cepages/MEL
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Rosé;rose;;;;3S581;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S581;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/rose/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Rosé;rose;Pinot noir;PIN;;3S581 AB;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S581 AB;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/rose/cepages/PIN
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Nièvre;NIE;Rosé;rose;Gamay noir;GAM;;3S581 CM;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S581 CM;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/NIE/couleurs/rose/cepages/GAM
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;;;;3R494;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Cabernet franc ;CBF;;3R494 BW;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 BW;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/CBF
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Cabernet sauvignon ;CBS;;3R494 BX;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 BX;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/CBS
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Merlot;MERL;;3R494 DE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 DE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/MERL
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Gamay noir;GAM;;3R494 CM;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 CM;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/GAM
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Abouriou;ABO;;3R494 35;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 35;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/ABO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rouge;rouge;Grolleau noir;GRO;;3R494 CT;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3R494 CT;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rouge/cepages/GRO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;;;;3B494;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/DEFAUT
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;Sauvignon gris;SAUG;;3B494 AF;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494 AF;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/SAUG
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;Sauvignon blanc;SAUB;;3B494 AE;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494 AE;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/SAUB
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;Chardonnay;CHA;;3B494 CA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494 CA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/CHA
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;Grolleau gris;GRO;;3B494 CU;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494 CU;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/GRO
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Blanc;blanc;Pinot gris;PIG;;3B494 AA;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3B494 AA;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/blanc/cepages/PIG
declaration;IGP;IGP_VALDELOIRE;;TRANQ;Val de Loire;VAL;;;Pays de Retz;PDR;Rosé;rose;;;;3S494;Vins Tranquilles;3.92;;;1.5;;;;;;;;;;;;;3S494;;;%c% %g% %a% %l% %co% %ce% %m%;certification;;/declaration/certifications/IGP_VALDELOIRE/genres/TRANQ/appellations/VAL/mentions/DEFAUT/lieux/PDR/couleurs/rose/cepages/DEFAUT
